transaction_id,estate,phase,block,unit,floor,saleable_area_sqft,price_hkd,price_per_sqft_hkd_reference_only,sale_date,source_url,notes
1722,taikoo_shing,7,4,D,19,583,6680000,11458,2025-04-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1723,taikoo_shing,7,4,F,19,545,9650000,17706,2022-01-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1724,taikoo_shing,7,4,C,20,489,6100000,12474,2023-12-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1725,taikoo_shing,7,4,E,20,583,8345000,14314,2023-11-01,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1726,taikoo_shing,7,4,E,21,583,7800000,13379,2026-01-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1727,taikoo_shing,7,4,G,21,545,10000000,18349,2022-07-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1728,taikoo_shing,7,4,E,24,583,7300000,12521,2024-05-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1729,taikoo_shing,7,4,G,24,545,9300000,17064,2018-09-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1730,taikoo_shing,7,4,G,25,545,9920000,18202,2019-11-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1731,taikoo_shing,7,4,B,26,489,9980000,20409,2021-07-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1732,taikoo_shing,7,4,F,26,545,9000000,16514,2020-08-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1733,taikoo_shing,7,4,H,26,583,10930000,18748,2019-08-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1734,taikoo_shing,7,4,A,27,583,1300000,2230,2022-12-30,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1735,taikoo_shing,7,4,D,27,583,7880000,13516,2025-05-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-4,
1736,taikoo_shing,7,23,D,1,440,7450000,16932,2021-05-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1737,taikoo_shing,7,23,B,2,580,8000000,13793,2026-07-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1738,taikoo_shing,7,23,D,2,489,6850000,14008,2026-04-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1739,taikoo_shing,7,23,E,2,489,8000000,16360,2021-11-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1740,taikoo_shing,7,23,B,3,580,9000000,15517,2021-02-08,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1741,taikoo_shing,7,23,F,3,580,9500000,16379,2019-11-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1742,taikoo_shing,7,23,G,3,580,5500000,9483,2025-02-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1743,taikoo_shing,7,23,H,3,545,9050000,16606,2020-09-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1744,taikoo_shing,7,23,A,4,545,8900000,16330,2021-05-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1745,taikoo_shing,7,23,C,4,580,5800000,10000,2024-08-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1746,taikoo_shing,7,23,G,5,580,9260000,15966,2022-02-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1747,taikoo_shing,7,23,H,5,545,9400000,17248,2020-09-11,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1748,taikoo_shing,7,23,F,6,580,6000000,10345,2024-02-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1749,taikoo_shing,7,23,G,7,580,7000000,12069,2025-12-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1750,taikoo_shing,7,23,D,8,489,6500000,13292,2020-04-28,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1751,taikoo_shing,7,23,G,8,580,10780000,18586,2021-07-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1752,taikoo_shing,7,23,A,9,545,1600000,2936,2021-03-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1753,taikoo_shing,7,23,E,9,489,5500000,11247,2024-12-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1754,taikoo_shing,7,23,G,9,580,9550000,16466,2022-06-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1755,taikoo_shing,7,23,A,10,545,9400000,17248,2020-03-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1756,taikoo_shing,7,23,G,10,580,8680000,14966,2023-03-08,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1757,taikoo_shing,7,23,D,11,489,8300000,16973,2020-03-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1758,taikoo_shing,7,23,E,11,489,9000000,18405,2019-06-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1759,taikoo_shing,7,23,A,12,545,6800000,12477,2024-04-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1760,taikoo_shing,7,23,G,12,580,2125000,3664,2020-07-30,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1761,taikoo_shing,7,23,H,12,545,9700000,17798,2021-06-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1762,taikoo_shing,7,23,A,13,545,9100000,16697,2020-10-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1763,taikoo_shing,7,23,C,13,580,6780000,11690,2024-09-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1764,taikoo_shing,7,23,D,13,489,9080000,18569,2020-07-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1765,taikoo_shing,7,23,A,14,545,6000000,11009,2024-07-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1766,taikoo_shing,7,23,H,15,545,5750000,10550,2026-03-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1767,taikoo_shing,7,23,A,16,545,10300000,18899,2022-01-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1768,taikoo_shing,7,23,H,16,545,5000000,9174,2024-12-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1769,taikoo_shing,7,23,A,17,545,7230000,13266,2025-07-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1770,taikoo_shing,7,23,C,17,580,8740000,15069,2023-06-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1771,taikoo_shing,7,23,F,17,580,8800000,15172,2018-01-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1772,taikoo_shing,7,23,H,17,545,9680000,17761,2020-08-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1773,taikoo_shing,7,23,B,18,580,9980000,17207,2019-12-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1774,taikoo_shing,7,23,D,18,489,6000000,12270,2025-03-18,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1775,taikoo_shing,7,23,E,18,489,3150000,6442,2023-10-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1776,taikoo_shing,7,23,F,18,580,7680000,13241,2026-07-08,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1777,taikoo_shing,7,23,B,19,580,10000000,17241,2021-05-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1778,taikoo_shing,7,23,B,20,580,6000000,10345,2024-11-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1779,taikoo_shing,7,23,F,20,580,8400000,14483,2022-10-18,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1780,taikoo_shing,7,23,A,21,545,9668000,17739,2020-05-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1781,taikoo_shing,7,23,E,21,489,7780000,15910,2026-08-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1782,taikoo_shing,7,23,F,21,580,10000000,17241,2021-05-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1783,taikoo_shing,7,23,B,22,580,7200000,12414,2025-07-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1784,taikoo_shing,7,23,D,23,489,9080000,18569,2018-05-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1785,taikoo_shing,7,23,G,25,580,10000000,17241,2020-11-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1786,taikoo_shing,7,23,H,25,545,9638000,17684,2020-11-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1787,taikoo_shing,7,23,D,26,489,4728000,9669,2025-12-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1788,taikoo_shing,7,23,G,26,580,10550000,18190,2019-01-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1789,taikoo_shing,7,23,B,27,580,9880000,17034,2023-02-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1790,taikoo_shing,7,23,E,27,489,5800000,11861,2024-09-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1791,taikoo_shing,7,23,F,27,580,9868000,17014,2020-09-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1792,taikoo_shing,7,23,G,27,580,7600000,13103,2025-07-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-7/blockno-23,
1793,taikoo_shing,8,5,A,2,708,13500000,19068,2021-02-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1794,taikoo_shing,8,5,D,2,739,12660000,17131,2021-04-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1795,taikoo_shing,8,5,A,3,708,12500000,17655,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1796,taikoo_shing,8,5,B,3,723,10600000,14661,2024-05-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1797,taikoo_shing,8,5,F,3,572,8950000,15647,2023-08-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1798,taikoo_shing,8,5,G,3,572,10000000,17483,2022-03-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1799,taikoo_shing,8,5,H,3,708,9300000,13136,2025-12-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1800,taikoo_shing,8,5,D,4,708,11900000,16808,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1801,taikoo_shing,8,5,E,4,708,12700000,17938,2023-03-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1802,taikoo_shing,8,5,F,4,572,8880000,15524,2025-12-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1803,taikoo_shing,8,5,A,6,708,14400000,20339,2019-03-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1804,taikoo_shing,8,5,G,6,572,9980000,17448,2020-07-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1805,taikoo_shing,8,5,B,7,723,12400000,17151,2024-01-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1806,taikoo_shing,8,5,E,7,708,12500000,17655,2020-11-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1807,taikoo_shing,8,5,G,7,572,10100000,17657,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1808,taikoo_shing,8,5,H,7,708,12400000,17514,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1809,taikoo_shing,8,5,G,8,572,7790000,13619,2024-10-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1810,taikoo_shing,8,5,A,9,708,11500000,16243,2023-12-18,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1811,taikoo_shing,8,5,B,9,723,15650000,21646,2020-07-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1812,taikoo_shing,8,5,B,10,723,12380000,17123,2024-07-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1813,taikoo_shing,8,5,G,10,572,10200000,17832,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1814,taikoo_shing,8,5,H,10,708,12500000,17655,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1815,taikoo_shing,8,5,A,11,708,12900000,18220,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1816,taikoo_shing,8,5,B,11,723,12000000,16598,2026-02-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1817,taikoo_shing,8,5,G,11,572,10300000,18007,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1818,taikoo_shing,8,5,H,11,708,12600000,17797,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1819,taikoo_shing,8,5,C,12,723,15000000,20747,2021-11-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1820,taikoo_shing,8,5,G,12,572,10300000,18007,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1821,taikoo_shing,8,5,E,14,708,15000000,21186,2021-12-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1822,taikoo_shing,8,5,H,14,708,12700000,17938,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1823,taikoo_shing,8,5,C,15,723,10080000,13942,2024-05-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1824,taikoo_shing,8,5,H,15,708,11000000,15537,2024-02-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1825,taikoo_shing,8,5,D,16,708,12500000,17655,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1826,taikoo_shing,8,5,A,17,708,15500000,21893,2022-08-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1827,taikoo_shing,8,5,E,17,708,11900000,16808,2026-04-01,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1828,taikoo_shing,8,5,A,18,708,12200000,17232,2023-12-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1829,taikoo_shing,8,5,B,18,723,3515000,4861,2022-12-30,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1830,taikoo_shing,8,5,D,18,708,3000000,4237,2024-12-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1831,taikoo_shing,8,5,A,19,708,15580000,22006,2021-04-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1832,taikoo_shing,8,5,E,19,708,12900000,18220,2026-08-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1833,taikoo_shing,8,5,G,19,572,12250000,21416,2021-11-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1834,taikoo_shing,8,5,H,19,708,10000000,14124,2024-08-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1835,taikoo_shing,8,5,B,20,723,2900000,4011,2024-01-12,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1836,taikoo_shing,8,5,F,20,572,11800000,20629,2019-12-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1837,taikoo_shing,8,5,A,21,708,13000000,18362,2024-03-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1838,taikoo_shing,8,5,C,21,723,13800000,19087,2026-05-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1839,taikoo_shing,8,5,F,21,572,8800000,15385,2025-01-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1840,taikoo_shing,8,5,E,22,708,12950000,18291,2026-05-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1841,taikoo_shing,8,5,G,22,572,10700000,18706,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1842,taikoo_shing,8,5,F,23,572,10700000,18706,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1843,taikoo_shing,8,5,G,23,572,10700000,18706,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1844,taikoo_shing,8,5,A,24,708,11200000,15819,2025-07-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1845,taikoo_shing,8,5,G,24,572,10700000,18706,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1846,taikoo_shing,8,5,D,25,708,13850000,19562,2026-06-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1847,taikoo_shing,8,5,E,25,708,14280000,20169,2018-04-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1848,taikoo_shing,8,5,G,25,572,10800000,18881,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1849,taikoo_shing,8,5,H,25,708,10000000,14124,2024-09-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1850,taikoo_shing,8,5,A,26,708,16600000,23446,2018-04-18,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1851,taikoo_shing,8,5,G,26,572,10800000,18881,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1852,taikoo_shing,8,5,G,27,572,10800000,18881,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1853,taikoo_shing,8,5,A,28,708,19780000,27938,2021-10-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1854,taikoo_shing,8,5,G,28,572,12400000,21678,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1855,taikoo_shing,8,5,H,28,708,15400000,21751,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-5,
1856,taikoo_shing,8,9,B,2,723,12700000,17566,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-9,
1857,taikoo_shing,8,9,C,2,723,11900000,16459,2020-10-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-9,
1858,taikoo_shing,8,9,C,3,723,9100000,12586,2024-10-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-9,
1859,taikoo_shing,8,9,D,3,708,12300000,17373,2025-05-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-9,
1860,taikoo_shing,8,9,F,3,572,10000000,17483,2021-03-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-9,
1861,taikoo_shing,8,9,D,4,708,9050000,12782,2024-11-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-8/blockno-9,
